date,Date,month,year,state,positive,negative,positiveIncrease,death,deathConfirmed,deathProbable,probableCases,recovered,fips,hospitalizedCurrently,hospitalizedDischarged,inIcuCurrently,onVentilatorCurrently
20200516,16-05-2020,May,2020,NH,3556,41196,92,171,,,,1258,33,115,,,
20200516,16-05-2020,May,2020,NJ,145241,330135,1197,11903,10249,1654,152,,34,3564,22939,1061,846
20200516,16-05-2020,May,2020,NM,5847,,185,259,,,,1739,35,208,,,
20200516,16-05-2020,May,2020,NV,6709,67002,95,369,,,,,32,423,,105,65
20200516,16-05-2020,May,2020,NY,348232,,2419,22478,,,,,36,6220,60796,2077,1674
20200516,16-05-2020,May,2020,OH,27474,,520,1610,1457,153,1638,,39,866,,366,251
20200516,16-05-2020,May,2020,OK,5237,118162,151,288,,,,3945,40,180,,73,
20200516,16-05-2020,May,2020,OR,3541,85965,62,137,,,,1406,41,161,,46,19
20200516,16-05-2020,May,2020,PA,61611,266225,989,4403,,,,,42,1873,,,429
20200516,16-05-2020,May,2020,PR,1114,9313,26,122,63,,,,72,144,,15,5
20200516,16-05-2020,May,2020,RI,12915,78231,252,489,,,,,44,273,947,66,44
20200516,16-05-2020,May,2020,SC,8407,101209,0,380,380,,,5076,45,,,,
20200516,16-05-2020,May,2020,SD,3959,24217,72,44,,,,2673,46,75,,,
20200516,16-05-2020,May,2020,TN,17288,,318,295,295,,86,9529,47,515,,,
20200516,16-05-2020,May,2020,TX,46999,,1801,1305,,,,26601,48,1791,,604,
20200516,16-05-2020,May,2020,UT,7068,162385,155,78,,,,3896,49,168,,,
20200516,16-05-2020,May,2020,VA,29683,,1011,1002,968,34,1450,,51,1505,3909,381,189
20200516,16-05-2020,May,2020,VI,69,1194,0,6,,,,61,78,,,,
20200516,16-05-2020,May,2020,VT,932,19771,1,53,53,,0,804,50,20,,,
20200516,16-05-2020,May,2020,WA,18952,,271,992,992,,,,53,663,,90,
20200516,16-05-2020,May,2020,WI,13878,134206,534,453,453,,1691,6542,55,361,,128,
20200516,16-05-2020,May,2020,WV,1457,,16,64,,,,889,54,55,,13,6
20200516,16-05-2020,May,2020,WY,741,15678,25,7,,,182,496,56,8,,,
20200515,15-05-2020,May,2020,AK,390,,1,10,10,,,343,2,8,,,
20200515,15-05-2020,May,2020,AL,11216,134847,248,476,476,,,,1,519,,,
20200515,15-05-2020,May,2020,AR,4463,77066,227,98,,,,3390,5,65,,,9
20200515,15-05-2020,May,2020,AS,0,105,0,0,,,,,60,,,,
20200515,15-05-2020,May,2020,AZ,13169,128832,495,651,,,,,4,808,3145,313,222
20200515,15-05-2020,May,2020,CA,74936,,1772,3108,,,,,6,4519,,1324,
20200515,15-05-2020,May,2020,CO,21232,100608,394,1150,944,206,1980,,8,671,3312,,
20200515,15-05-2020,May,2020,CT,36085,,621,3285,,,,6264,9,1033,6264,,
20200515,15-05-2020,May,2020,DC,6871,,135,368,,,,975,11,393,,,90
20200515,15-05-2020,May,2020,DE,7373,30905,150,373,327,46,,3210,10,269,,,
20200515,15-05-2020,May,2020,FL,42545,565627,786,1991,1991,,,,12,,,,
20200515,15-05-2020,May,2020,GA,36681,,823,1557,,,,,13,1029,,,
20200515,15-05-2020,May,2020,GU,154,4361,1,5,,,4,124,66,,,,
20200515,15-05-2020,May,2020,HI,637,38139,-1,17,17,,,564,15,,,,
20200515,15-05-2020,May,2020,IA,14049,79517,374,336,,,,6561,19,387,,130,87
20200515,15-05-2020,May,2020,ID,2351,32394,27,72,,,199,1573,16,26,,,
20200515,15-05-2020,May,2020,IL,90369,,2432,4058,4058,,,,17,4367,,1129,675
20200515,15-05-2020,May,2020,IN,26655,138793,602,1691,1550,138,,,18,1294,,492,213
20200515,15-05-2020,May,2020,KS,7886,53706,418,172,,,,,20,,443,,
20200515,15-05-2020,May,2020,KY,7225,,145,328,328,,,2712,21,385,,220,
20200515,15-05-2020,May,2020,LA,33837,219352,348,2448,2382,66,,22608,22,1091,,,132
20200515,15-05-2020,May,2020,MA,83421,352258,1239,5592,5592,,,,25,2767,,749,
20200515,15-05-2020,May,2020,MD,36986,145840,1083,1991,1896,95,,2685,24,1496,,598,
20200515,15-05-2020,May,2020,ME,1603,,38,69,69,,166,993,23,35,,16,8
20200515,15-05-2020,May,2020,MI,57687,,651,5325,5124,233,3731,22686,26,1256,,532,440
20200515,15-05-2020,May,2020,MN,17363,139773,798,692,683,9,,8820,27,498,,200,
20200515,15-05-2020,May,2020,MO,10456,124002,139,576,,,,,29,812,,,120
20200515,15-05-2020,May,2020,MP,19,3306,0,2,,,,12,69,,,,
20200515,15-05-2020,May,2020,MS,10801,96022,318,493,,,,6268,28,573,,172,81
20200515,15-05-2020,May,2020,MT,466,,4,16,,,,431,30,3,,,
20200515,15-05-2020,May,2020,NC,17129,,622,641,641,,,,37,492,9115,,
20200515,15-05-2020,May,2020,ND,1758,49954,51,42,,,0,1071,38,35,,,
20200515,15-05-2020,May,2020,NE,9416,47799,341,113,,,,,31,,,,
20200515,15-05-2020,May,2020,NH,3464,38842,82,159,,,,1247,33,115,,,
20200515,15-05-2020,May,2020,NJ,144044,319067,1219,11789,10138,1651,139,,34,3823,15642,1127,865
20200515,15-05-2020,May,2020,NM,5662,,159,253,,,,1671,35,223,,,
20200515,15-05-2020,May,2020,NV,6614,65532,115,368,,,,,32,425,,115,73
20200515,15-05-2020,May,2020,NY,345813,,2762,22304,,,,,36,6394,60302,2156,1774
20200515,15-05-2020,May,2020,OH,26954,,597,1581,1431,150,1605,,39,944,,370,260
20200515,15-05-2020,May,2020,OK,5086,113106,124,285,,,,3801,40,215,,98,
20200515,15-05-2020,May,2020,OR,3479,80571,63,137,,,,1406,41,163,,38,17
20200515,15-05-2020,May,2020,PA,60622,259210,986,4342,,,,,42,1934,,,431
20200515,15-05-2020,May,2020,PR,1088,9313,15,122,63,,,,72,147,,18,3
20200515,15-05-2020,May,2020,RI,12663,76467,232,479,,,,,44,272,919,63,41
20200515,15-05-2020,May,2020,SC,8407,101209,218,380,380,,,5076,45,,,,
20200515,15-05-2020,May,2020,SD,3887,23527,95,44,,,,2574,46,80,,,
20200515,15-05-2020,May,2020,TN,16970,,271,290,290,,82,9280,47,535,,,
20200515,15-05-2020,May,2020,TX,45198,,1347,1272,,,,25454,48,1716,,687,
20200515,15-05-2020,May,2020,UT,6913,159224,164,77,,,,3719,49,161,,,
20200515,15-05-2020,May,2020,VA,28672,,859,977,944,33,1379,,51,1511,3805,362,195
20200515,15-05-2020,May,2020,VI,69,1194,0,6,,,,61,78,,,,
20200515,15-05-2020,May,2020,VT,931,18984,1,53,53,,0,796,50,17,,,
20200515,15-05-2020,May,2020,WA,18681,,312,983,983,,,,53,626,,114,
20200515,15-05-2020,May,2020,WI,13344,128657,475,445,445,,1659,6250,55,356,,125,
20200515,15-05-2020,May,2020,WV,1441,,14,62,,,,870,54,57,,15,8
20200515,15-05-2020,May,2020,WY,716,15307,15,7,,,175,487,56,8,,,
20200514,14-05-2020,May,2020,AK,389,,5,10,10,,,339,2,12,,,
20200514,14-05-2020,May,2020,AL,10968,131017,351,467,467,,,,1,509,,,
20200514,14-05-2020,May,2020,AR,4236,71582,72,97,,,,3277,5,64,,,13
20200514,14-05-2020,May,2020,AS,0,105,0,0,,,,,60,,,,
20200514,14-05-2020,May,2020,AZ,12674,121664,498,624,,,,,4,781,3074,323,201
20200514,14-05-2020,May,2020,CA,73164,,2023,3032,,,,,6,4655,,1324,
20200514,14-05-2020,May,2020,CO,20838,97192,363,1091,,,1958,,8,685,3217,,
20200514,14-05-2020,May,2020,CT,35464,,609,3219,,,,6264,9,1103,6264,,
20200514,14-05-2020,May,2020,DC,6736,,152,358,,,,966,11,397,,,90
20200514,14-05-2020,May,2020,DE,7223,29634,271,362,318,44,,3080,10,273,,,
20200514,14-05-2020,May,2020,FL,41759,565627,792,1948,1948,,,,12,,,,
20200514,14-05-2020,May,2020,GA,35858,,526,1527,,,,,13,1060,,,
20200514,14-05-2020,May,2020,GU,153,4226,1,5,,,4,124,66,,,,
20200514,14-05-2020,May,2020,HI,638,38243,3,17,17,,,563,15,,,,
20200514,14-05-2020,May,2020,IA,13675,75619,386,318,,,,6231,19,405,,134,93
20200514,14-05-2020,May,2020,ID,2324,31430,31,69,,,198,1557,16,19,,,
20200514,14-05-2020,May,2020,IL,87937,,3239,3928,3928,,,,17,4473,,1132,689
20200514,14-05-2020,May,2020,IN,26053,134186,580,1646,1508,138,,,18,1381,,488,217
20200514,14-05-2020,May,2020,KS,7468,50160,0,164,,,,,20,,422,,
20200514,14-05-2020,May,2020,KY,7080,,227,326,326,,,2649,21,377,,215,
20200514,14-05-2020,May,2020,LA,33489,214099,827,2417,2351,66,,22608,22,1193,,,140
20200514,14-05-2020,May,2020,MA,82182,342179,1685,5482,5382,,,,25,2859,,781,
20200514,14-05-2020,May,2020,MD,35903,142551,1091,1935,1840,95,,2569,24,1538,,569,
20200514,14-05-2020,May,2020,ME,1565,,50,69,69,,160,958,23,37,,18,7
20200514,14-05-2020,May,2020,MI,57036,,578,5278,5092,232,3585,22686,26,1330,,653,515
20200514,14-05-2020,May,2020,MN,16565,131443,793,663,663,9,,8473,27,498,,203,
20200514,14-05-2020,May,2020,MO,10317,116793,175,562,,,,,29,796,,,115
20200514,14-05-2020,May,2020,MP,19,3306,0,2,,,,12,69,,,,
20200514,14-05-2020,May,2020,MS,10483,94843,393,480,,,,6268,28,589,,131,72
20200514,14-05-2020,May,2020,MT,462,,0,16,,,,431,30,3,,,
20200514,14-05-2020,May,2020,NC,16507,,691,615,615,,,,37,507,9115,,
20200514,14-05-2020,May,2020,ND,1707,48599,67,40,,,0,1007,38,38,,,
20200514,14-05-2020,May,2020,NE,9075,44266,383,107,,,,,31,,,,
20200514,14-05-2020,May,2020,NH,3382,39148,83,151,,,,1247,33,115,,,
20200514,14-05-2020,May,2020,NJ,142825,308992,1157,11592,9946,1646,121,,34,3958,15642,1157,898
20200514,14-05-2020,May,2020,NM,5503,,139,242,,,,1576,35,209,,,
20200514,14-05-2020,May,2020,NV,6499,62985,105,358,,,,,32,515,,126,75
20200514,14-05-2020,May,2020,NY,343051,,2390,22170,,,,,36,6706,59758,2223,1846
20200514,14-05-2020,May,2020,OH,26357,,636,1534,1388,146,1557,,39,953,,360,253
20200514,14-05-2020,May,2020,OK,4962,107221,110,284,,,,3660,40,217,,102,
20200514,14-05-2020,May,2020,OR,3416,80571,130,134,,,,1406,41,162,,38,17
20200514,14-05-2020,May,2020,PA,59636,251559,938,4218,,,,,42,1983,,,446
20200514,14-05-2020,May,2020,PR,1073,9313,9,117,58,,,,72,159,,18,5
20200514,14-05-2020,May,2020,RI,12431,74767,228,468,,,,,44,271,903,65,42
20200514,14-05-2020,May,2020,SC,8189,94346,262,371,371,,,4914,45,,,,
20200514,14-05-2020,May,2020,SD,3792,22681,60,43,,,,2437,46,85,,,
20200514,14-05-2020,May,2020,TN,16699,,329,287,287,,85,8881,47,599,,,
20200514,14-05-2020,May,2020,TX,43851,,1448,1216,,,,24487,48,1648,,683,
20200514,14-05-2020,May,2020,UT,6749,155957,129,75,,,,3566,49,142,,,
20200514,14-05-2020,May,2020,VA,27813,,1067,955,927,28,1344,,51,1533,3678,355,201
20200514,14-05-2020,May,2020,VI,69,1164,0,6,,,,61,78,,,,
20200514,14-05-2020,May,2020,VT,930,18363,1,53,53,,0,792,50,18,,,
20200514,14-05-2020,May,2020,WA,18369,,251,975,975,,,,53,645,,111,
20200514,14-05-2020,May,2020,WI,12869,122598,420,434,434,,1594,5994,55,352,,120,
20200514,14-05-2020,May,2020,WV,1427,,29,60,,,,870,54,52,,9,5
20200514,14-05-2020,May,2020,WY,701,14729,13,7,,,172,480,56,8,,,
20200513,13-05-2020,May,2020,AK,384,,1,10,10,,,338,2,12,,,
20200513,13-05-2020,May,2020,AL,10617,125755,307,449,449,,,,1,524,,,
20200513,13-05-2020,May,2020,AR,4164,69051,0,95,,,,3220,5,59,,,12
20200513,13-05-2020,May,2020,AS,0,105,0,0,,,,,60,,,,
20200513,13-05-2020,May,2020,AZ,12176,115574,440,594,,,,,4,755,2979,292,191
20200513,13-05-2020,May,2020,CA,71141,,1759,2934,,,,,6,4545,,1314,
20200513,13-05-2020,May,2020,CO,20475,94044,318,1062,,,1940,,8,685,3217,,
20200513,13-05-2020,May,2020,CT,34855,,522,3125,,,,5413,9,1158,5413,,
20200513,13-05-2020,May,2020,DC,6584,,99,350,,,,934,11,423,,,82
20200513,13-05-2020,May,2020,DE,6952,27801,211,351,308,43,,2942,10,282,,,
20200513,13-05-2020,May,2020,FL,40967,552361,799,1898,1898,,,,12,,,,
20200513,13-05-2020,May,2020,GA,35332,,697,1505,,,,,13,1091,,,
20200513,13-05-2020,May,2020,GU,152,4110,0,5,,,4,124,66,,,,
20200513,13-05-2020,May,2020,HI,635,37730,1,17,17,,,563,15,,,,
20200513,13-05-2020,May,2020,IA,13289,72430,377,306,,,,5954,19,388,,133,101
20200513,13-05-2020,May,2020,ID,2293,30835,33,69,,,194,1536,16,20,,,
20200513,13-05-2020,May,2020,IL,84698,,1677,3792,3792,,,,17,4563,,1208,714
20200513,13-05-2020,May,2020,IN,25473,128610,346,1619,1482,137,,,18,1336,,481,217
20200513,13-05-2020,May,2020,KS,7468,50160,352,164,,,,,20,,422,,
20200513,13-05-2020,May,2020,KY,6853,,176,321,321,,,2546,21,379,,215,
20200513,13-05-2020,May,2020,LA,32662,205242,612,2381,2315,66,,22608,22,1194,,,147
20200513,13-05-2020,May,2020,MA,80497,329535,1165,5315,5315,,,,25,3101,,794,
20200513,13-05-2020,May,2020,MD,34812,138762,751,1881,1787,94,,2456,24,1550,,572,
20200513,13-05-2020,May,2020,ME,1515,,38,66,66,,143,943,23,41,,20,7
20200513,13-05-2020,May,2020,MI,56458,,817,5232,5046,231,3428,22686,26,1384,,693,525
20200513,13-05-2020,May,2020,MN,15772,125502,729,638,638,9,,8149,27,494,,199,
20200513,13-05-2020,May,2020,MO,10142,114000,136,542,,,,,29,771,,,129
20200513,13-05-2020,May,2020,MP,19,3021,0,2,,,,12,69,,,,
20200513,13-05-2020,May,2020,MS,10090,89958,182,465,,,,6268,28,604,,150,79
20200513,13-05-2020,May,2020,MT,462,,1,16,,,,430,30,3,,,
20200513,13-05-2020,May,2020,NC,15816,,470,597,597,,,,37,521,9115,,
20200513,13-05-2020,May,2020,ND,1640,47298,74,40,,,0,969,38,37,,,
20200513,13-05-2020,May,2020,NE,8692,41033,120,103,,,,,31,192,,81,56
20200513,13-05-2020,May,2020,NH,3299,35876,60,150,,,,1236,33,126,,,
20200513,13-05-2020,May,2020,NJ,141668,299890,833,11340,9702,1638,108,,34,4226,15642,1226,928
20200513,13-05-2020,May,2020,NM,5364,,152,231,,,,1515,35,200,,,
20200513,13-05-2020,May,2020,NV,6394,60278,83,355,,,,,32,522,,121,64
20200513,13-05-2020,May,2020,NY,340661,,2176,22013,,,,,36,6946,59193,2308,1908
20200513,13-05-2020,May,2020,OH,25721,,471,1483,1347,136,1476,,39,924,,353,244
20200513,13-05-2020,May,2020,OK,4852,104275,120,278,,,,3559,40,218,,93,
20200513,13-05-2020,May,2020,OR,3286,74320,0,130,,,,1125,41,165,,39,25
20200513,13-05-2020,May,2020,PA,58698,244171,707,3943,,,,,42,2012,,,473
20200513,13-05-2020,May,2020,PR,1064,9313,2,115,58,,,,72,142,,10,6
20200513,13-05-2020,May,2020,RI,12203,72840,196,462,,,,,44,269,886,68,48
20200513,13-05-2020,May,2020,SC,7927,85213,0,355,355,,,6817,45,,,,
20200513,13-05-2020,May,2020,SD,3732,22112,69,39,,,,2367,46,79,,,
20200513,13-05-2020,May,2020,TN,16370,,259,273,273,,81,8624,47,635,,,
20200513,13-05-2020,May,2020,TX,42403,,1355,1158,,,,23519,48,1676,,673,
20200513,13-05-2020,May,2020,UT,6620,153026,188,75,,,,3406,49,158,,,
20200513,13-05-2020,May,2020,VA,26746,,946,927,899,28,1315,,51,1526,3554,374,202
20200513,13-05-2020,May,2020,VI,69,1128,0,6,,,,61,78,,,,
20200513,13-05-2020,May,2020,VT,929,17660,2,53,53,,0,789,50,17,,,
20200513,13-05-2020,May,2020,WA,18118,,294,962,962,,,,53,562,,114,
20200513,13-05-2020,May,2020,WI,12449,117111,318,421,421,,1547,5673,55,343,,122,
20200513,13-05-2020,May,2020,WV,1398,,27,58,,,,813,54,58,,11,6
20200513,13-05-2020,May,2020,WY,688,14384,13,7,,,165,477,56,10,,,
20200512,12-05-2020,May,2020,AK,383,,2,10,10,,,334,2,10,,,
20200512,12-05-2020,May,2020,AL,10310,122908,301,429,429,,,,1,529,,,
20200512,12-05-2020,May,2020,AR,4164,66280,130,95,,,,3220,5,59,,,12
20200512,12-05-2020,May,2020,AS,0,105,0,0,,,,,60,,,,
20200512,12-05-2020,May,2020,AZ,11736,111106,356,562,,,,,4,765,2909,318,204
20200512,12-05-2020,May,2020,CA,69382,,1443,2847,,,,,6,4544,,1349,
20200512,12-05-2020,May,2020,CO,20157,91093,278,1009,,,1880,,8,688,3171,,
20200512,12-05-2020,May,2020,CT,34333,,568,3041,,,,5413,9,1189,5413,,
20200512,12-05-2020,May,2020,DC,6485,,96,336,,,,886,11,416,,,82
20200512,12-05-2020,May,2020,DE,6741,26550,176,334,296,38,,2802,10,276,,,
20200512,12-05-2020,May,2020,FL,40168,537681,606,1849,1849,,,,12,,,,
20200512,12-05-2020,May,2020,GA,34635,,708,1461,,,,,13,1125,,,
20200512,12-05-2020,May,2020,GU,152,3939,1,5,,,4,124,66,,,,
20200512,12-05-2020,May,2020,HI,634,37305,2,17,17,,,561,15,,,,
20200512,12-05-2020,May,2020,IA,12912,68376,539,289,,,,5618,19,385,,143,101
20200512,12-05-2020,May,2020,ID,2260,30445,30,70,,,187,1508,16,25,,,
20200512,12-05-2020,May,2020,IL,83021,,4014,3601,3601,,,,17,4626,,1215,730
20200512,12-05-2020,May,2020,IN,25127,125383,500,1578,1444,134,,,18,1283,,472,212
20200512,12-05-2020,May,2020,KS,7116,46993,0,158,,,,,20,,376,,
20200512,12-05-2020,May,2020,KY,6677,,237,311,311,,,2335,21,383,,220,
20200512,12-05-2020,May,2020,LA,32050,195962,235,2347,2281,66,,22608,22,1320,,,146
20200512,12-05-2020,May,2020,MA,79332,322164,870,5141,5141,,,,25,3127,,818,
20200512,12-05-2020,May,2020,MD,34061,135442,688,1834,1742,92,,2394,24,1563,,590,
20200512,12-05-2020,May,2020,ME,1477,,15,65,65,,139,913,23,34,,17,8
20200512,12-05-2020,May,2020,MI,55641,,1637,5188,5001,230,3242,22686,26,1384,,693,525
20200512,12-05-2020,May,2020,MN,15043,118934,664,614,614,,,7609,27,496,,199,
20200512,12-05-2020,May,2020,MO,10006,111290,88,524,,,,,29,787,,,140
20200512,12-05-2020,May,2020,MP,19,2854,0,2,,,,12,69,,,,
20200512,12-05-2020,May,2020,MS,9908,87784,234,457,,,,6268,28,604,,146,75
20200512,12-05-2020,May,2020,MT,461,,2,16,,,,425,30,4,,,
20200512,12-05-2020,May,2020,NC,15346,,301,577,577,,,,37,475,9115,,
20200512,12-05-2020,May,2020,ND,1566,46261,52,38,,,0,877,38,38,,,
20200512,12-05-2020,May,2020,NE,8572,39371,257,100,,,,,31,192,,81,56
20200512,12-05-2020,May,2020,NH,3239,33977,79,142,,,,1234,33,121,,,
20200512,12-05-2020,May,2020,NJ,140835,292317,813,11138,9508,1630,92,,34,4328,15642,1306,982
20200512,12-05-2020,May,2020,NM,5212,,143,219,,,,1434,35,199,,,
20200512,12-05-2020,May,2020,NV,6311,57764,159,350,,,,,32,522,,121,64
20200512,12-05-2020,May,2020,NY,338485,,1430,21845,,,,,36,7063,58679,2375,1964
20200512,12-05-2020,May,2020,OH,25250,,473,1436,1303,133,1441,,39,1032,,401,270
20200512,12-05-2020,May,2020,OK,4732,91379,119,278,,,,3423,40,190,,83,
20200512,12-05-2020,May,2020,OR,3286,74320,58,130,,,,1125,41,164,,40,23
20200512,12-05-2020,May,2020,PA,57991,237989,837,3806,,,,,42,2187,,,497
20200512,12-05-2020,May,2020,PR,1062,9313,8,114,58,,,,72,127,,,
20200512,12-05-2020,May,2020,RI,12007,70916,219,444,,,,,44,277,863,72,53
20200512,12-05-2020,May,2020,SC,7927,85213,274,355,355,,,6817,45,,,,
20200512,12-05-2020,May,2020,SD,3663,21534,49,39,,,,2309,46,74,,,
20200512,12-05-2020,May,2020,TN,16111,,567,265,265,,80,8336,47,591,,,
20200512,12-05-2020,May,2020,TX,41048,,1179,1133,,,,22674,48,1725,,674,
20200512,12-05-2020,May,2020,UT,6432,149131,70,73,,,,3267,49,166,,,
20200512,12-05-2020,May,2020,VA,25800,,730,891,864,27,1199,,51,1529,3400,364,201
20200512,12-05-2020,May,2020,VI,69,1115,0,6,,,,61,78,,,,
20200512,12-05-2020,May,2020,VT,927,17170,1,53,53,,0,787,50,18,,,
20200512,12-05-2020,May,2020,WA,17824,,61,945,945,,,,53,321,,94,
20200512,12-05-2020,May,2020,WI,12131,112748,211,418,418,,1520,5371,55,326,,115,
20200512,12-05-2020,May,2020,WV,1371,,5,57,,,,803,54,50,,9,5
20200512,12-05-2020,May,2020,WY,675,14384,6,7,,,162,477,56,10,,,
20200511,11-05-2020,May,2020,AK,381,,2,10,10,,,328,2,7,,,
20200511,11-05-2020,May,2020,AL,10009,119435,232,401,401,,,,1,458,,,
20200511,11-05-2020,May,2020,AR,4034,64996,287,94,,,,3149,5,61,,,11
20200511,11-05-2020,May,2020,AS,0,105,0,0,,,,,60,,,,
20200511,11-05-2020,May,2020,AZ,11380,105084,261,542,,,,,4,717,2852,297,201
20200511,11-05-2020,May,2020,CA,67939,,1259,2770,,,,,6,4549,,1329,
20200511,11-05-2020,May,2020,CO,19879,88778,176,987,,,1842,,8,738,3114,,
20200511,11-05-2020,May,2020,CT,33765,,211,3008,,,,5413,9,1212,5413,,
20200511,11-05-2020,May,2020,DC,6389,,117,328,,,,881,11,416,,,82
20200511,11-05-2020,May,2020,DE,6565,25363,118,324,288,36,,2619,10,275,,,
20200511,11-05-2020,May,2020,FL,39562,520075,383,1805,1805,,,,12,,,,
20200511,11-05-2020,May,2020,GA,33927,,486,1441,,,,,13,1133,,,
20200511,11-05-2020,May,2020,GU,151,3838,0,5,,,4,124,66,,,,
20200511,11-05-2020,May,2020,HI,632,37051,1,17,17,,,561,15,,,,
20200511,11-05-2020,May,2020,IA,12373,65419,414,271,,,,5249,19,394,,152,107
20200511,11-05-2020,May,2020,ID,2230,29912,0,67,,,181,1473,16,30,,,
20200511,11-05-2020,May,2020,IL,79007,,1266,3459,,,,,17,4319,,1248,730
20200511,11-05-2020,May,2020,IN,24627,122061,501,1540,1411,,,,18,1346,,452,213
20200511,11-05-2020,May,2020,KS,7116,46993,168,158,,,,,20,,376,,
20200511,11-05-2020,May,2020,KY,6440,,0,304,304,,,2308,21,394,,226,
20200511,11-05-2020,May,2020,LA,31815,189015,215,2308,2242,66,,22608,22,1310,,,157
20200511,11-05-2020,May,2020,MA,78462,316266,669,5108,5108,,,,25,3102,,813,
20200511,11-05-2020,May,2020,MD,33373,131407,786,1788,1698,90,,2298,24,1544,,585,
20200511,11-05-2020,May,2020,ME,1462,,26,65,65,,134,872,23,37,,17,9
20200511,11-05-2020,May,2020,MI,54004,,971,5139,4958,228,3079,22686,26,1424,,685,557
20200511,11-05-2020,May,2020,MN,14379,115585,827,591,591,,,6945,27,452,,194,
20200511,11-05-2020,May,2020,MO,9918,105702,74,488,,,,,29,824,,,137
20200511,11-05-2020,May,2020,MP,19,2676,3,2,,,,12,69,,,,
20200511,11-05-2020,May,2020,MS,9674,86211,173,435,,,,6268,28,507,,132,68
20200511,11-05-2020,May,2020,MT,459,,1,16,,,,423,30,4,,,
20200511,11-05-2020,May,2020,NC,15045,,281,550,550,,,,37,464,9115,,
20200511,11-05-2020,May,2020,ND,1514,45496,26,36,,,0,846,38,34,,,
20200511,11-05-2020,May,2020,NE,8315,37924,81,98,,,,,31,,,,
20200511,11-05-2020,May,2020,NH,3160,32401,89,133,,,,1231,33,117,,,
20200511,11-05-2020,May,2020,NJ,140022,285988,1415,10926,9310,1616,77,,34,4195,15642,1255,970
20200511,11-05-2020,May,2020,NM,5069,,206,208,,,,1300,35,207,,,
20200511,11-05-2020,May,2020,NV,6152,53932,54,344,,,,,32,482,,117,60
20200511,11-05-2020,May,2020,NY,337055,,1660,21640,,,,,36,7226,58363,2450,2020
20200511,11-05-2020,May,2020,OH,24777,,696,1357,1236,121,1377,,39,1011,,391,256
20200511,11-05-2020,May,2020,OK,4613,91379,24,274,,,,3241,40,177,,93,
20200511,11-05-2020,May,2020,OR,3228,72279,68,127,,,,1125,41,164,,45,22
20200511,11-05-2020,May,2020,PA,57154,231704,543,3731,,,,,42,2176,,,497
20200511,11-05-2020,May,2020,PR,1054,9313,14,113,57,,,,72,159,,,
20200511,11-05-2020,May,2020,RI,11788,69365,175,430,,,,,44,276,841,73,52
20200511,11-05-2020,May,2020,SC,7653,76804,0,331,331,,,4120,45,,,,
20200511,11-05-2020,May,2020,SD,3614,20964,97,34,,,,2187,46,78,,,
20200511,11-05-2020,May,2020,TN,15544,,559,251,251,,78,8038,47,581,,,
20200511,11-05-2020,May,2020,TX,39869,,1000,1100,483,,,21713,48,1525,,699,
20200511,11-05-2020,May,2020,UT,6362,146382,111,68,,,,3181,49,160,,,
20200511,11-05-2020,May,2020,VA,25070,,989,850,823,27,1181,,51,1504,3273,362,194
20200511,11-05-2020,May,2020,VI,69,1110,0,5,,,,60,78,,,,
20200511,11-05-2020,May,2020,VT,926,16876,0,53,53,,0,785,50,14,,,
20200511,11-05-2020,May,2020,WA,17763,,126,931,931,,,,53,350,,110,
20200511,11-05-2020,May,2020,WI,11920,108033,226,409,409,,1502,5176,55,340,,117,
20200511,11-05-2020,May,2020,WV,1366,,6,54,,,,775,54,49,,10,6
20200511,11-05-2020,May,2020,WY,669,11403,7,7,,,159,443,56,12,,,
20200510,10-05-2020,May,2020,AK,379,,1,10,10,,,324,2,8,,,
20200510,10-05-2020,May,2020,AL,9777,117644,210,393,393,,,,1,424,,,
20200510,10-05-2020,May,2020,AR,3747,61781,0,88,,,,2968,5,64,,,14
20200510,10-05-2020,May,2020,AS,0,83,0,0,,,,,60,,,,
20200510,10-05-2020,May,2020,AZ,11119,99258,159,536,,,,,4,713,2775,300,195
20200510,10-05-2020,May,2020,CA,66680,,2119,2745,,,,,6,4555,,1328,
20200510,10-05-2020,May,2020,CO,19703,86268,328,971,,,1823,,8,573,3076,,
20200510,10-05-2020,May,2020,CT,33554,,570,2967,,,,5413,9,1242,5413,,
20200510,10-05-2020,May,2020,DC,6272,,170,323,,,,880,11,447,,130,91
20200510,10-05-2020,May,2020,DE,6447,24592,170,312,277,35,,2537,10,285,,,
20200510,10-05-2020,May,2020,FL,39179,498352,681,1791,1791,,,,12,,,,
20200510,10-05-2020,May,2020,GA,33441,,909,1405,,,,,13,1144,,,
20200510,10-05-2020,May,2020,GU,151,3643,0,5,,,4,124,66,,,,
20200510,10-05-2020,May,2020,HI,631,36639,2,17,17,,,551,15,,,,
20200510,10-05-2020,May,2020,IA,11959,62215,288,265,,,,5154,19,413,,157,105
20200510,10-05-2020,May,2020,ID,2230,29912,25,67,,,181,1473,16,25,,,
20200510,10-05-2020,May,2020,IL,77741,,1656,3406,,,,,17,4293,,1232,709
20200510,10-05-2020,May,2020,IN,24126,115903,394,1508,1379,,,,18,1328,,462,205
20200510,10-05-2020,May,2020,KS,6948,45557,197,157,,,,,20,,371,,
20200510,10-05-2020,May,2020,KY,6440,,152,304,304,,,2308,21,394,,226,
